date,symbol,price,volume,returns,volatility
2023-01-01,SPY,99.98598167716831,1921935,-0.012465300676860826,0.010694873965127426
2023-01-02,SPY,99.98082558146612,2876084,-0.005949194947509913,0.020313687469874536
2023-01-03,SPY,99.97383683251009,2716874,0.001976544878866842,0.010179425663010071
2023-01-04,SPY,99.9903227923203,4886012,-0.0056246677836601046,0.010143772717546165
2023-01-05,SPY,99.99620169435724,2799849,-0.0005921668277453079,0.021122434465003382
2023-01-06,SPY,100.01065379287476,4162415,-0.023974499348191125,0.02321873768896702
2023-01-07,SPY,100.0810917574731,3265027,0.014944411017258937,0.025594888524732504
2023-01-08,SPY,100.09569665979056,2081161,-0.0033994834556020236,0.013189838311319457
2023-01-09,SPY,100.08534984733134,4977162,0.019967187743752442,0.01865249848783726
2023-01-10,SPY,100.08424385981243,1171185,-0.006231494511965117,0.027607077028192893
2023-01-11,SPY,100.07547325334964,2741071,0.01101527586973198,0.01036934292833988
2023-01-12,SPY,100.07795030025041,507572,0.02658139024482234,0.027929788747093037
2023-01-13,SPY,100.06567719383455,880199,0.018224228970915437,0.019621548187797815
2023-01-14,SPY,100.05148092122417,2526137,-0.005164207757887189,0.02594451621759477
2023-01-15,SPY,100.05249044982617,1417911,-0.016476528393826455,0.02961107904022882
2023-01-16,SPY,100.03824140687956,517190,-0.02740286124081269,0.025528811331198487
2023-01-17,SPY,100.02767367247242,3018181,0.0016891095885805372,0.015775832386276802
2023-01-18,SPY,100.01495554015625,1723569,0.004691316253065327,0.022667795370319266
2023-01-19,SPY,100.00745916469229,3963697,0.022403089123136634,0.02765927439197039
2023-01-20,SPY,100.02850618070677,2918995,0.024601499571371057,0.016982204672841172
2023-01-21,SPY,100.03186855418242,1608826,-0.020265404663780653,0.01960320332153858
2023-01-22,SPY,100.0165544907175,2716485,-0.01056141670512045,0.030219686205248494
2023-01-23,SPY,99.99858687948193,3156982,-0.016532049057428007,0.016118765806904616
2023-01-24,SPY,99.9805060463437,1448058,-0.0034604532028547014,0.016717642459759444
2023-01-25,SPY,99.97946701614497,4261519,-0.003115978578135893,0.01437972343231153
2023-01-26,SPY,99.98510498216373,781342,-0.02223495817020232,0.014319681192386424
2023-01-27,SPY,99.97665215604792,4292786,-0.01922443140186425,0.01595276292737814
2023-01-28,SPY,100.00505514835126,2192060,-0.004956046726342657,0.016366822548779754
2023-01-29,SPY,99.9750980461063,2652961,-0.0004382535139129686,0.012673577688256558
2023-01-30,SPY,99.97021251064474,3425144,0.030991454844319484,0.012958049370166362
2023-01-31,SPY,99.96543215527429,1892754,-0.050131443032751924,0.015594166832309558
2023-02-01,SPY,99.96348171147984,1405981,-0.005521616135991968,0.017731736337549688
2023-02-02,SPY,99.97428806650473,1820023,-0.027890488661155878,0.018110747156853867
2023-02-03,SPY,99.98245634741139,3595420,-0.006334784828869143,0.011265970024356035
2023-02-04,SPY,100.03470191285997,2157281,0.007658063610121116,0.012701667298949157
2023-02-05,SPY,100.05314712511823,1740250,-0.04769578862066551,0.011046197329503547
2023-02-06,SPY,100.05529022114489,539525,0.014781128834694329,0.010438890784017352
2023-02-07,SPY,100.08260179061074,4866749,-0.009864722738555633,0.027193944024433224
2023-02-08,SPY,100.07570139109416,690646,0.005423339450680516,0.012555270867924627
2023-02-09,SPY,100.08642343746432,698926,0.019924489044024288,0.01669421591197099
2023-02-10,SPY,100.12241468076893,3509228,-0.008695321027929314,0.021738505531936528
2023-02-11,SPY,100.12416015646141,4391150,-0.005021974209368843,0.014214637734429814
2023-02-12,SPY,100.14674818120297,1828330,-0.007325914105462069,0.013580911740743573
2023-02-13,SPY,100.17247364397534,3573815,-0.021553759651904567,0.02074668082662817
2023-02-14,SPY,100.17755319211804,831250,0.013828436782789274,0.017242568386936184
2023-02-15,SPY,100.16624103952545,2160733,0.01638426002977095,0.010665050591389315
2023-02-16,SPY,100.15805204331949,3329540,0.011449868253010888,0.01511114565035135
2023-02-17,SPY,100.16708376244831,2235269,-0.021494493774279814,0.01593736473440497
2023-02-18,SPY,100.17026872039983,4030635,0.019095709949653258,0.022083162951906335
2023-02-19,SPY,100.17293702857886,4506238,-0.011276109104352864,0.01688694846804617
2023-02-20,SPY,100.19025666705869,939812,-0.0031406700310245205,0.02631361861401521
2023-02-21,SPY,100.17543395191977,2859239,0.008887476651866608,0.019109147223783964
2023-02-22,SPY,100.19396352111798,1091894,-0.0028985652141437813,0.013603428124018309
2023-02-23,SPY,100.19057453680408,2898254,-0.01726186198895742,0.016960335197493515
2023-02-24,SPY,100.16736477350672,3960527,0.007320015700822693,0.012802140413646194
2023-02-25,SPY,100.12568585051702,1518738,0.02119619266540622,0.010850036970559356
2023-02-26,SPY,100.13100388587179,2064718,-0.015816447344339558,0.012882617286453794
2023-02-27,SPY,100.16579155939195,652150,-0.00992801322838849,0.01857645363333401
2023-02-28,SPY,100.1845847853623,4551591,-0.004445595872457065,0.024638035833069172
2023-03-01,SPY,100.1969703709644,2669904,-0.000597119112625644,0.015570725483213175
2023-03-02,SPY,100.19251212630334,4171261,-0.014481951273874286,0.016022126061226903
2023-03-03,SPY,100.20729913329033,1374090,-0.00874573031573702,0.018818992718799075
2023-03-04,SPY,100.22499742045297,2504179,-0.009009504969089085,0.021049132234372485
2023-03-05,SPY,100.21800599899717,4957114,0.001984665942380579,0.017535224145761235
2023-03-06,SPY,100.24855935310602,2703724,-0.008253050288552175,0.012846493965745002
2023-03-07,SPY,100.28835202160344,2707876,0.03305711168550925,0.023112840890264493
2023-03-08,SPY,100.24831254542742,2050917,-0.004616245723839424,0.019444442148027728
2023-03-09,SPY,100.22954458724278,3538462,0.023831332992031884,0.019746570591723328
2023-03-10,SPY,100.22297656656332,1877389,0.02933812148767136,0.035481243660861014
2023-03-11,SPY,100.25084676728133,4317738,-0.00035818378258428403,0.013334158716855763
2023-03-12,SPY,100.23279173228102,2650296,0.026993091345807976,0.012703473560685775
2023-03-13,SPY,100.22705628135678,2624151,4.4656263676206744e-05,0.023966095818644083
2023-03-14,SPY,100.2657641698,3152313,-0.0012981110508094769,0.019640277167307443
2023-03-15,SPY,100.26733770291878,947805,0.007260282387343696,0.011382960082452473
2023-03-16,SPY,100.27430698037983,3737050,0.008944775580409068,0.01375115577070803
2023-03-17,SPY,100.26184345941765,4040896,-0.002501177459205034,0.02138518871875847
2023-03-18,SPY,100.23698890892713,2171259,0.008830088301457989,0.015112964064768777
2023-03-19,SPY,100.24626608093911,1214523,-0.02149212457737004,0.026650707037283054
2023-03-20,SPY,100.25131410878453,4659927,-0.02599334999001955,0.010499868886734114
2023-03-21,SPY,100.2286428557152,2525418,0.01253859649537671,0.012387841936040733
2023-03-22,SPY,100.21080074210708,1616561,-0.017963464831625336,0.035239158569655434
2023-03-23,SPY,100.2260613173425,2784209,0.055577872008190594,0.016669129208636863
2023-03-24,SPY,100.23056204085681,2187080,-0.015689659357593838,0.01159452372809327
2023-03-25,SPY,100.25805670130207,836527,0.0009213705322386213,0.02916700586403237
2023-03-26,SPY,100.23275659398368,2305351,0.021754522295545975,0.023199391186871185
2023-03-27,SPY,100.25467574287032,1438378,0.058842150561187585,0.012812182487328636
2023-03-28,SPY,100.23675073956561,2973775,0.016510211528869872,0.010356608980204438
2023-03-29,SPY,100.22853345347654,515072,0.0049238168753698765,0.0144956567450059
2023-03-30,SPY,100.22640361415507,2521482,-0.022872784434310466,0.01331577992878976
2023-03-31,SPY,100.23747033820743,4231486,0.0015731811112301977,0.014839687124688217
2023-04-01,SPY,100.20613797503148,3576638,-0.0030623032865622025,0.034038944398231755
2023-04-02,SPY,100.2145795794635,4948749,-0.030168388354760843,0.021799395072463583
2023-04-03,SPY,100.20844086278736,1266060,0.045929068907954326,0.020352930623526555
2023-04-04,SPY,100.2244243875611,4280916,0.0008298840663307523,0.022684621989046423
2023-04-05,SPY,100.18547586112703,4055770,0.0027619180694912764,0.015282454744447423
2023-04-06,SPY,100.18203585543101,3155684,0.025003430094723864,0.026152012802047306
2023-04-07,SPY,100.18658144403622,4260350,0.0016170475691855847,0.014801498032510175
2023-04-08,SPY,100.21135493575832,2008939,-0.022084408191259956,0.011731307057362923
2023-04-09,SPY,100.19573947826083,4503602,-0.007104140247411381,0.010235071239598137
2023-04-10,SPY,100.21538755266056,1939168,0.013442459617154881,0.011566962040091111
2023-04-11,SPY,100.22298096084691,2458905,-0.039483026215444965,0.020172974143949248
2023-04-12,SPY,100.15668385496444,701260,0.011620577196372944,0.012246696838049782
2023-04-13,SPY,100.14342247878149,3439026,0.022810387035373362,0.017412268010029135
2023-04-14,SPY,100.17339497689578,1982859,-0.0029271032457881584,0.011175081545031029
2023-04-15,SPY,100.16800895744967,4688582,-0.008740475717006096,0.019415265003339496
2023-04-16,SPY,100.19786976991907,533098,-0.02044298918884445,0.013655441912546317
2023-04-17,SPY,100.16778339174078,4978195,-0.030711350172949143,0.01650141869236333
2023-04-18,SPY,100.15882530960016,800849,0.0005898678120316281,0.01891033439902782
2023-04-19,SPY,100.1392856769923,3546063,-0.026153573065399158,0.012736314425031193
2023-04-20,SPY,100.16754016128512,4951911,0.015270478155022605,0.013388196430987268
2023-04-21,SPY,100.11404026595173,1463207,0.02437417336110735,0.019983213327840574
2023-04-22,SPY,100.08853742981294,2978703,-0.000531854566610127,0.03182333699713948
2023-04-23,SPY,100.06491601894727,2344181,-0.0035025576997193713,0.012337402380392803
2023-04-24,SPY,100.05814438976293,2314160,-0.000524841757405354,0.010973375110914929
2023-04-25,SPY,100.05007679757726,1417409,-0.022193245909245454,0.025666346660825554
2023-04-26,SPY,100.07656642755673,1580294,0.020693486853636027,0.017067328929004196
2023-04-27,SPY,100.0657182758588,4826546,-0.013718441180061125,0.030502161961396428
2023-04-28,SPY,100.06907386940954,1554215,0.02541969918201673,0.0229505628025864
2023-04-29,SPY,100.0949458152998,4191806,-0.018565177320019725,0.015212403418958563
2023-04-30,SPY,100.13740624740102,965081,-0.003023020793775618,0.018396721568135172
2023-05-01,SPY,100.159211292957,1821007,-0.019161951414512168,0.020799548192476456
2023-05-02,SPY,100.14962962846883,4814089,0.017415483431714153,0.017174505621270424
2023-05-03,SPY,100.14928620492347,1074796,0.01614619830788998,0.01922005264316503
2023-05-04,SPY,100.14169068167078,2877623,-0.00042189200559047523,0.019211667232367974
2023-05-05,SPY,100.13889032207632,1387756,0.017618243145140253,0.01372452902375018
2023-05-06,SPY,100.1617956633283,3754365,-0.0011680939892191888,0.010140594486291007
2023-05-07,SPY,100.14874925974223,4595700,0.003347863165773509,0.016221630342754905
2023-05-08,SPY,100.16116506192924,1275294,0.020603769682303465,0.016483590202491915
2023-05-09,SPY,100.1071053879494,3848859,0.06291470772389249,0.016033078213963457
2023-05-10,SPY,100.08699953610889,3281127,-0.01178327033872035,0.010039287830548579
2023-05-11,SPY,100.0735355506283,2526807,-0.00031219641667498465,0.018882863300289893
2023-05-12,SPY,100.04891820326105,4174438,-0.009164773721336035,0.031420346616386256
2023-05-13,SPY,100.03321248218593,2517917,0.012863883275995205,0.01353233908545868
2023-05-14,SPY,100.03005001428122,3867011,0.0035971137192213893,0.018225019391847692
2023-05-15,SPY,100.01256619072075,1741980,-0.016050142564201036,0.010632910522724207
2023-05-16,SPY,100.02040621983576,3184132,0.010324630179807141,0.025600227432712737
2023-05-17,SPY,100.05165662413926,1974304,-0.0022336163321836112,0.011816276749816496
2023-05-18,SPY,100.03491542075864,4814536,-0.015416009747982027,0.023472312034762265
2023-05-19,SPY,100.0271341493895,550739,-0.007055601735428865,0.019408117363990753
2023-05-20,SPY,99.99710641589165,4692364,-0.013052100398368339,0.018077167585116835
2023-05-21,SPY,100.00435167419562,2104668,0.0038628229536345226,0.017198783952062098
2023-05-22,SPY,100.01715500377381,2851031,-0.02157315870452233,0.019047748076967515
2023-05-23,SPY,99.98877866687785,2292405,0.017569642489555306,0.024437704175080184
2023-05-24,SPY,99.97021362316408,1278083,0.008008064626994705,0.018732980179861823
2023-05-25,SPY,99.99834322531757,1121992,-0.011450860230781186,0.01027473289876968
2023-05-26,SPY,100.02842994910614,4847237,0.018900176612065653,0.013388139399704646
2023-05-27,SPY,100.04822740570583,3495213,-0.010791427241447613,0.028660278189272477
2023-05-28,SPY,100.073324725372,4985421,-0.0012189578558550753,0.010905075403498386
2023-05-29,SPY,100.08936995750824,1157485,-0.014700408275654582,0.019453942240497575
2023-05-30,SPY,100.06291010585197,4499829,0.012872502625451174,0.031093953006386774
2023-05-31,SPY,100.06887396682777,3139411,0.0007653436266721037,0.016910499819731466
2023-06-01,SPY,100.06881543371163,1622089,0.03324452757330297,0.027308325937118134
2023-06-02,SPY,100.09987693677378,3637608,-0.008648627735875491,0.019081867813492043
2023-06-03,SPY,100.07155382181448,2480079,0.02427825401903772,0.011329364160111832
2023-06-04,SPY,100.04944705200012,4969065,-0.03036407411539343,0.012898847107245868
2023-06-05,SPY,100.01564766060352,624887,0.019354369648282663,0.013483267076629342
2023-06-06,SPY,99.97050839382894,1279727,-0.009650160166776185,0.015481905812083346
2023-06-07,SPY,99.94737754554318,1608471,-0.008008607655408671,0.029435923741207265
2023-06-08,SPY,99.9366161184827,1550188,0.003155994007598253,0.011004281973321635
2023-06-09,SPY,99.89936639219006,1879958,-0.0244347763453057,0.026385398088636935
2023-06-10,SPY,99.91264031662409,2727444,-0.005979406475397221,0.013389115312118113
2023-06-11,SPY,99.91683960267417,1682354,0.012571309851945621,0.016281505072841315
2023-06-12,SPY,99.93128786705684,2397122,-0.01454468564044078,0.015115875611082914
2023-06-13,SPY,99.93267501984586,1244292,0.018324947130000914,0.010965909714341329
2023-06-14,SPY,99.95533199800566,4925471,0.026065130151225566,0.011798997852075964
2023-06-15,SPY,99.92998082421373,2019104,0.013076489313262963,0.026454208319369496
2023-06-16,SPY,99.94079396250133,1549930,-0.00922253809455918,0.01617787111617205
2023-06-17,SPY,99.9297439922396,4624290,0.016423371618328984,0.01739656192602746
2023-06-18,SPY,99.92429276781814,3799303,0.02093557958220074,0.024744532054103038
2023-06-19,SPY,99.93619622696963,3839796,-0.014416645876220421,0.011516836909377822
